Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Type,Outlet_Age,Item_Category,Outlet_Identifier_Encoded
7.75,0,0.043326511,95.6436,2316.181148108302,7,1,2192.384797631862
10.5,1,0.066087673,78.296,2316.181148108302,12,1,2277.8442668817206
20.35,0,0.142618182,123.2072,2316.181148108302,2,1,2340.67526349892
9.3,0,0.174350275,104.4964,2316.181148108302,12,1,2277.8442668817206
11.35,1,0.045165796,100.0016,1995.498739224138,0,1,1995.498739224138
19.35,1,0.062882112,164.1184,2316.181148108302,2,1,2340.67526349892
16.7,1,0.119362812,180.3976,2316.181148108302,22,1,2298.995255579399
17.5,0,0.052550476,102.999,2316.181148108302,12,1,2277.8442668817206
10.954689683362009,0,0.079904068,120.044,3694.0385576470585,24,1,3694.0385576470585
9.695,0,0.130261652,185.2898,2316.181148108302,7,1,2192.384797631862
9.065,0,0.114771298,93.9094,3694.0385576470585,24,1,3694.0385576470585
15.1,0,0.055195461,216.1166,2316.181148108302,5,1,2438.841866021505
11.395,1,0.069250192,232.9616,3694.0385576470585,24,1,3694.0385576470585
12.35,1,0.033951827,197.2426,2316.181148108302,2,1,2340.67526349892
14.65,0,0.171281641,54.0614,2316.181148108302,2,0,2340.67526349892
7.905,0,0.010032624,248.3408,2316.181148108302,7,1,2192.384797631862
14.6,0,0.025702994,199.9084,2316.181148108302,12,2,2277.8442668817206
16.2,0,0.044008347,43.7454,3694.0385576470585,24,1,3694.0385576470585
7.931920265401762,1,0.13093275,86.9198,3694.0385576470585,24,1,3694.0385576470585
5.92,1,0.019308607,49.0692,2316.181148108302,2,0,2340.67526349892
6.36,0,0.120543611,45.806,2316.181148108302,12,1,2277.8442668817206
4.61,0,0.1228720305,173.8396,2316.181148108302,12,0,2277.8442668817206
12.1,0,0.030121709,78.067,2316.181148108302,5,1,2438.841866021505
14.65,0,0.072212787,260.9594,2316.181148108302,7,2,2192.384797631862
11.5,0,0.01774202,129.6626,2316.181148108302,2,2,2340.67526349892
7.71,1,0.047358246,123.1756,3694.0385576470585,24,1,3694.0385576470585
18.2,1,0.066400129,250.1092,2316.181148108302,10,1,2348.3546346236562
11.35,0,0.053939315,52.1008,339.8285004616805,24,1,340.3297227272727
8.355,0,0.188619537,146.4418,2316.181148108302,2,1,2340.67526349892
20.6,0,0.071103348,75.4696,2316.181148108302,10,2,2348.3546346236562
12.85,0,0.137441201,157.663,2316.181148108302,10,1,2348.3546346236562
13.3,1,0.071106549,60.5536,3694.0385576470585,24,1,3694.0385576470585
13.65,1,0.134975628,260.0936,339.8285004616805,11,1,339.351661981982
12.15,0,0.104257037,34.0532,339.8285004616805,11,1,339.351661981982
13.1,1,0.044372393,180.3318,1995.498739224138,0,1,1995.498739224138
13.65,1,0.044526443,37.9532,339.8285004616805,11,1,339.351661981982
10.0,0,0.021407511,248.175,2316.181148108302,22,2,2298.995255579399
8.38,1,0.046848322,110.557,2316.181148108302,22,1,2298.995255579399
20.85,0,0.037556341,195.3478,1995.498739224138,0,1,1995.498739224138
5.465,1,0.048518008,132.9626,2316.181148108302,5,1,2438.841866021505
15.7,1,0.027617046,168.279,2316.181148108302,12,1,2277.8442668817206
8.21,0,0.044917289,88.5198,2316.181148108302,5,1,2438.841866021505
19.6,0,0.034093203,56.6614,2316.181148108302,2,0,2340.67526349892
15.2,1,0.104365283,177.1054,2316.181148108302,2,1,2340.67526349892
13.5,0,0.021539999,182.4976,2316.181148108302,7,1,2192.384797631862
8.77,1,0.046962004,173.8422,1995.498739224138,0,1,1995.498739224138
15.25,0,0.089816808,217.3192,2316.181148108302,12,1,2277.8442668817206
12.8,1,0.0397618095,184.2608,3694.0385576470585,24,1,3694.0385576470585
20.25,0,0.058886477,245.546,2316.181148108302,22,2,2298.995255579399
5.82,1,0.077634044,256.433,1995.498739224138,0,1,1995.498739224138
9.695,0,0.113387677,156.9604,3694.0385576470585,24,2,3694.0385576470585
16.7,1,0.054937907,64.2168,2316.181148108302,2,1,2340.67526349892
8.71,1,0.1263349,184.0924,339.8285004616805,24,1,340.3297227272727
20.35,1,0.024815024,234.0958,339.8285004616805,11,1,339.351661981982
16.1,0,0.023673342,189.0846,1995.498739224138,0,0,1995.498739224138
16.25,0,0.087175137,98.341,2316.181148108302,12,1,2277.8442668817206
7.63,1,0.135258515,47.2402,1995.498739224138,0,1,1995.498739224138
8.5,0,0.097803261,50.5324,2316.181148108302,22,1,2298.995255579399
13.8,0,0.058192802,246.9802,2316.181148108302,10,0,2348.3546346236562
11.0,1,0.087847141,156.863,2316.181148108302,12,1,2277.8442668817206
18.0,0,0.124645538,117.2124,2316.181148108302,10,1,2348.3546346236562
15.6,0,0.045076878,241.3854,2316.181148108302,7,1,2192.384797631862
15.7,0,0.03723211,183.1634,2316.181148108302,12,0,2277.8442668817206
18.6,0,0.065771529,245.7802,339.8285004616805,11,1,339.351661981982
8.35,1,0.127066966,76.5354,2316.181148108302,10,1,2348.3546346236562
21.0,0,0.049066248,192.4478,3694.0385576470585,24,1,3694.0385576470585
20.1,0,0.014925407,143.4154,2316.181148108302,22,2,2298.995255579399
12.3,0,0.036590807,193.3162,339.8285004616805,11,1,339.351661981982
10.195,1,0.017666978,239.4538,2316.181148108302,7,1,2192.384797631862
8.365,0,0.071498575,37.7506,3694.0385576470585,24,0,3694.0385576470585
20.2,0,0.011838464,155.134,2316.181148108302,10,2,2348.3546346236562
19.7,0,0.089083914,54.593,339.8285004616805,11,1,339.351661981982
19.75,0,0.041533438,119.8466,1995.498739224138,0,1,1995.498739224138
20.6,1,0.045797829,178.5344,3694.0385576470585,24,1,3694.0385576470585
15.85,1,0.110030997,37.2506,2316.181148108302,12,1,2277.8442668817206
7.93,0,0.071076672,44.9086,2316.181148108302,22,2,2298.995255579399
9.6,0,0.049617765,44.2086,339.8285004616805,11,2,339.351661981982
18.7,0,0.10527024,122.9072,2316.181148108302,2,1,2340.67526349892
6.215,0,0.012167793,37.4848,2316.181148108302,10,1,2348.3546346236562
14.1,0,0.090043082,140.1496,1995.498739224138,0,1,1995.498739224138
13.65,1,0.013035609,114.7834,2316.181148108302,5,1,2438.841866021505
14.8,0,0.080649685,189.9846,3694.0385576470585,24,1,3694.0385576470585
15.6,1,0.04575559,167.1132,2316.181148108302,5,1,2438.841866021505
19.75,0,0.012467648,188.1872,2316.181148108302,10,1,2348.3546346236562
19.2,0,0.100055601,112.4886,2316.181148108302,5,1,2438.841866021505
19.35,0,0.117530851,222.7088,3694.0385576470585,24,1,3694.0385576470585
19.85,0,0.054331235,198.7768,2316.181148108302,2,1,2340.67526349892
7.685,0,0.044607722,145.976,339.8285004616805,24,2,340.3297227272727
17.75,1,0.029653914,140.5838,2316.181148108302,12,1,2277.8442668817206
5.175,0,0.053148497,36.3874,339.8285004616805,24,2,340.3297227272727
16.85,1,0.023154399,43.9428,2316.181148108302,12,1,2277.8442668817206
8.355,0,0.187523164,146.2418,2316.181148108302,5,1,2438.841866021505
21.2,1,0.00704098,173.6738,2316.181148108302,10,1,2348.3546346236562
11.35,1,0.023358738,184.4608,2316.181148108302,10,1,2348.3546346236562
5.88,1,0.030418998,103.099,2316.181148108302,2,1,2340.67526349892
17.35,0,0.020555958,79.4618,2316.181148108302,5,2,2438.841866021505
17.25,0,0.042480566,173.4764,2316.181148108302,2,0,2340.67526349892
18.5,0,0.052149675,118.3124,2316.181148108302,10,1,2348.3546346236562
6.575,1,0.075444922,146.0444,2316.181148108302,22,1,2298.995255579399
11.8,0,0.115167579,199.8084,2316.181148108302,12,0,2277.8442668817206
14.0,0,0.023734872,103.2332,2316.181148108302,12,1,2277.8442668817206
19.7,0,0.0650227,87.0198,2316.181148108302,10,1,2348.3546346236562
18.25,0,0.04421348,173.408,2316.181148108302,22,0,2298.995255579399
14.8,1,0.04368089,110.157,3694.0385576470585,24,1,3694.0385576470585
17.5,0,0.026912667,261.291,2316.181148108302,10,1,2348.3546346236562
6.32,0,0.012769753,39.9822,1995.498739224138,0,1,1995.498739224138
6.13,0,0.076735903,62.4536,2316.181148108302,12,0,2277.8442668817206
7.825,0,0.186445212,255.5698,2316.181148108302,7,2,2192.384797631862
11.3,0,0.007278512,196.7426,2316.181148108302,5,1,2438.841866021505
10.3,0,0.1977458405,103.3648,339.8285004616805,24,1,340.3297227272727
19.35,1,0.049712775,78.2644,2316.181148108302,10,1,2348.3546346236562
15.1,1,0.106097275,43.2796,1995.498739224138,0,1,1995.498739224138
17.35,0,0.035997636,78.6618,339.8285004616805,24,2,340.3297227272727
13.35,0,0.017857847,77.5012,1995.498739224138,0,0,1995.498739224138
14.0,0,0.030155224,216.9192,2316.181148108302,2,1,2340.67526349892
17.75,1,0.157470693,239.1538,1995.498739224138,0,1,1995.498739224138
13.85,1,0.056271701,232.23,2316.181148108302,22,1,2298.995255579399
14.6,0,0.150801606,48.7692,2316.181148108302,10,0,2348.3546346236562
6.17,0,0.010647477,66.3826,2316.181148108302,10,1,2348.3546346236562
8.26,1,0.032573725,125.073,1995.498739224138,0,0,1995.498739224138
14.3,0,0.026362624,78.3302,2316.181148108302,10,1,2348.3546346236562
16.0,0,0.073080167,228.4668,2316.181148108302,2,2,2340.67526349892
8.6,1,0.040205535,188.753,2316.181148108302,12,1,2277.8442668817206
20.85,0,0.121250374,193.9452,2316.181148108302,12,1,2277.8442668817206
14.0,1,0.031267496,51.464,2316.181148108302,12,1,2277.8442668817206
6.67,1,0.090130537,131.4626,2316.181148108302,7,1,2192.384797631862
9.195,0,0.107870997,181.2634,2316.181148108302,5,1,2438.841866021505
12.65,1,0.156679617,238.8538,1995.498739224138,0,1,1995.498739224138
19.6,1,0.128235131,169.2816,2316.181148108302,10,1,2348.3546346236562
18.2,1,0.066284519,247.2092,2316.181148108302,5,1,2438.841866021505
8.77,1,0.0468078355,173.6422,2316.181148108302,22,1,2298.995255579399
5.88,0,0.0249887,150.3392,1995.498739224138,0,2,1995.498739224138
16.7,0,0.10203648,181.2292,1995.498739224138,0,1,1995.498739224138
10.0,0,0.099804623,113.7544,2316.181148108302,10,1,2348.3546346236562
10.1,0,0.053732324,49.8008,339.8285004616805,11,1,339.351661981982
18.5,0,0.025813943,89.1172,2316.181148108302,7,1,2192.384797631862
12.6,0,0.056191301,53.2982,2316.181148108302,7,1,2192.384797631862
18.7,0,0.037681448,111.0886,2316.181148108302,10,1,2348.3546346236562
19.75,0,0.025039776,102.7332,339.8285004616805,24,2,340.3297227272727
9.395,1,0.100555034,88.8856,2316.181148108302,10,1,2348.3546346236562
19.7,0,0.041803291,110.3912,2316.181148108302,10,1,2348.3546346236562
8.325,0,0.029953314,39.5138,2316.181148108302,2,1,2340.67526349892
17.85,0,0.065797601,147.805,2316.181148108302,5,1,2438.841866021505
15.5,0,0.053589594,44.177,1995.498739224138,0,0,1995.498739224138
9.395,0,0.045361705,83.825,2316.181148108302,7,1,2192.384797631862
9.3,0,0.043141572,90.4172,1995.498739224138,0,1,1995.498739224138
4.785,0,0.092781435,119.7098,2316.181148108302,7,1,2192.384797631862
16.6,0,0.027133398,106.2596,339.8285004616805,11,2,339.351661981982
14.5,1,0.041049322,41.2454,3694.0385576470585,24,1,3694.0385576470585
17.35,0,0.056032247,102.3016,2316.181148108302,7,1,2192.384797631862
20.1,0,0.07461309,108.7228,2316.181148108302,5,1,2438.841866021505
6.825,0,0.059557164,263.7226,3694.0385576470585,24,2,3694.0385576470585
12.15,0,0.02176755,164.6184,2316.181148108302,7,1,2192.384797631862
7.81,0,0.067836851,246.1486,2316.181148108302,2,0,2340.67526349892
8.6,0,0.069809115,90.5146,2316.181148108302,2,2,2340.67526349892
6.55,1,0.034575546,156.5288,2316.181148108302,22,1,2298.995255579399
12.6,1,0.0416320985,120.5072,3694.0385576470585,24,1,3694.0385576470585
5.095,1,0.129705008,141.8838,2316.181148108302,10,1,2348.3546346236562
15.1,1,0.019930418,131.531,2316.181148108302,5,1,2438.841866021505
7.825,1,0.150248468,155.2288,2316.181148108302,10,1,2348.3546346236562
9.0,1,0.050256161,150.9024,3694.0385576470585,24,1,3694.0385576470585
5.925,1,0.168901843,43.4086,339.8285004616805,24,1,340.3297227272727
7.42,0,0.020407697,248.8092,3694.0385576470585,24,1,3694.0385576470585
21.1,1,0.160722863,65.7168,3694.0385576470585,24,1,3694.0385576470585
5.615,0,0.125964559,124.773,2316.181148108302,10,2,2348.3546346236562
5.365,1,0.1977458405,172.2764,339.8285004616805,24,1,340.3297227272727
10.895,0,0.026934673,106.128,2316.181148108302,7,1,2192.384797631862
8.155,1,0.033692089,76.2354,1995.498739224138,0,1,1995.498739224138
13.1,1,0.099186992,198.7768,1995.498739224138,0,1,1995.498739224138
10.5,1,0.013493914,143.7154,2316.181148108302,5,1,2438.841866021505
12.15,1,0.132083542,189.5872,2316.181148108302,12,1,2277.8442668817206
7.405,0,0.015259084,91.0146,2316.181148108302,22,1,2298.995255579399
19.35,1,0.083079826,80.3644,339.8285004616805,11,1,339.351661981982
6.3,0,0.127449031,210.527,2316.181148108302,12,1,2277.8442668817206
19.0,0,0.128289285,104.9622,2316.181148108302,10,1,2348.3546346236562
8.3,1,0.030212499,98.0384,2316.181148108302,7,1,2192.384797631862
19.75,1,0.018019662,181.566,2316.181148108302,5,1,2438.841866021505
8.31,1,0.115911972,177.3028,2316.181148108302,7,1,2192.384797631862
15.15,1,0.066279832,147.876,2316.181148108302,10,1,2348.3546346236562
5.945,0,0.093008616,127.8652,2316.181148108302,5,2,2438.841866021505
18.2,0,0.102371638,221.2456,339.8285004616805,24,2,340.3297227272727
10.195,0,0.107834541,146.5076,1995.498739224138,0,1,1995.498739224138
6.92,0,0.038610722,61.4852,1995.498739224138,0,1,1995.498739224138
7.075,0,0.102157958,145.0128,339.8285004616805,24,1,340.3297227272727
7.5,0,0.096413261,55.3588,2316.181148108302,12,2,2277.8442668817206
21.1,0,0.010600287,233.9958,2316.181148108302,5,2,2438.841866021505
11.15,0,0.073354286,66.8142,2316.181148108302,5,2,2438.841866021505
7.975,0,0.014618973,85.225,2316.181148108302,22,1,2298.995255579399
11.65,0,0.131708682,152.3024,2316.181148108302,10,1,2348.3546346236562
8.93,0,0.028393624,153.434,2316.181148108302,22,0,2298.995255579399
15.7,0,0.045274134,177.966,2316.181148108302,10,1,2348.3546346236562
5.8,0,0.130931048,89.9172,2316.181148108302,5,1,2438.841866021505
13.5,1,0.125528734,262.191,2316.181148108302,7,1,2192.384797631862
15.1,0,0.055518167,217.3166,2316.181148108302,2,1,2340.67526349892
9.3,0,0.044730667,245.1802,2316.181148108302,10,2,2348.3546346236562
7.825,1,0.150319469,156.9288,2316.181148108302,7,1,2192.384797631862
6.65,0,0.087805788,126.7678,2316.181148108302,10,1,2348.3546346236562
19.75,0,0.041429246,117.2466,2316.181148108302,10,1,2348.3546346236562
16.0,1,0.106918052,183.5634,2316.181148108302,10,1,2348.3546346236562
18.1,0,0.17824575,158.1288,2316.181148108302,10,1,2348.3546346236562
12.1,0,0.019314961,164.6526,339.8285004616805,11,0,339.351661981982
9.6,0,0.148742896,107.128,339.8285004616805,24,1,340.3297227272727
12.3,0,0.036939673,113.1834,2316.181148108302,12,1,2277.8442668817206
17.7,0,0.195068226,185.4266,339.8285004616805,11,1,339.351661981982
16.7,1,0.052401766,115.1176,2316.181148108302,5,1,2438.841866021505
7.71,1,0.06670068,55.2956,2316.181148108302,10,1,2348.3546346236562
20.2,0,0.111777297,124.6046,3694.0385576470585,24,2,3694.0385576470585
5.985,0,0.009921107,183.6924,339.8285004616805,24,1,340.3297227272727
19.2,1,0.022914478,181.195,2316.181148108302,5,1,2438.841866021505
5.905,0,0.045614252,221.5456,2316.181148108302,22,1,2298.995255579399
4.88,1,0.134037,53.3298,1995.498739224138,0,1,1995.498739224138
13.65,0,0.077169841,55.593,2316.181148108302,22,2,2298.995255579399
17.85,1,0.021065311,261.5936,2316.181148108302,2,1,2340.67526349892
16.85,0,0.044377096,184.7266,3694.0385576470585,24,1,3694.0385576470585
17.75,0,0.098108957,240.9196,1995.498739224138,0,2,1995.498739224138
15.85,0,0.069043044,218.7166,2316.181148108302,22,1,2298.995255579399
18.85,0,0.159096908,129.3336,339.8285004616805,24,0,340.3297227272727
15.2,0,0.049934854,95.0752,3694.0385576470585,24,0,3694.0385576470585
11.8,1,0.107223632,223.5772,2316.181148108302,10,1,2348.3546346236562
6.55,1,0.034604343,157.8288,2316.181148108302,12,1,2277.8442668817206
18.25,0,0.075347426,126.3046,2316.181148108302,7,1,2192.384797631862
15.35,0,0.074553522,91.883,2316.181148108302,22,1,2298.995255579399
18.2,0,0.058185842,220.8456,3694.0385576470585,24,2,3694.0385576470585
12.65,0,0.069565759,52.4324,2316.181148108302,7,1,2192.384797631862
6.11,1,0.151827552,43.0086,2316.181148108302,22,0,2298.995255579399
16.0,1,0.173027688,155.2972,2316.181148108302,10,1,2348.3546346236562
8.02,0,0.111613921,152.6998,2316.181148108302,10,1,2348.3546346236562
16.25,0,0.057396092,125.8046,2316.181148108302,12,1,2277.8442668817206
20.75,0,0.0251501675,149.4734,2316.181148108302,22,2,2298.995255579399
9.3,0,0.111673587,65.7826,1995.498739224138,0,1,1995.498739224138
12.85,0,0.053185208,182.9608,3694.0385576470585,24,2,3694.0385576470585
11.3,0,0.094460314,245.3118,339.8285004616805,11,1,339.351661981982
6.135,1,0.079312367,151.7366,2316.181148108302,5,1,2438.841866021505
6.985,1,0.137645467,185.2608,2316.181148108302,7,1,2192.384797631862
12.5,0,0.031225303,102.899,2316.181148108302,2,1,2340.67526349892
20.7,1,0.078912473,99.9042,3694.0385576470585,24,1,3694.0385576470585
6.11,1,0.103080901,131.2968,2316.181148108302,10,1,2348.3546346236562
14.8,1,0.043885147,108.757,2316.181148108302,5,1,2438.841866021505
7.02,0,0.081328781,150.0734,2316.181148108302,7,1,2192.384797631862
19.0,1,0.097510482,48.1718,2316.181148108302,7,1,2192.384797631862
15.1,0,0.059313603,238.1248,2316.181148108302,5,2,2438.841866021505
20.0,0,0.0814536,36.819,2316.181148108302,10,2,2348.3546346236562
16.7,0,0.102633047,180.8292,2316.181148108302,2,1,2340.67526349892
5.11,0,0.035071955,163.221,2316.181148108302,2,2,2340.67526349892
13.6,0,0.009991273,175.537,2316.181148108302,5,2,2438.841866021505
6.635,1,0.077145553,39.8506,339.8285004616805,11,1,339.351661981982
19.85,0,0.045631231,128.102,2316.181148108302,22,1,2298.995255579399
16.0,1,0.09942555,87.0856,2316.181148108302,10,1,2348.3546346236562
16.7,1,0.119647957,180.9976,2316.181148108302,10,1,2348.3546346236562
19.85,0,0.17635245,220.8772,2316.181148108302,7,1,2192.384797631862
12.65,1,0.07603021,189.0846,2316.181148108302,5,1,2438.841866021505
10.1,0,0.026933321,78.467,3694.0385576470585,24,1,3694.0385576470585
14.3,0,0.13030659,75.7328,2316.181148108302,22,1,2298.995255579399
15.25,0,0.061184804,132.0968,2316.181148108302,12,2,2277.8442668817206
8.775,0,0.021498768,111.5228,3694.0385576470585,24,1,3694.0385576470585
14.0,1,0.029843736,143.9786,1995.498739224138,0,1,1995.498739224138
6.905,1,0.038363204,98.1726,2316.181148108302,2,1,2340.67526349892
10.395,1,0.037033223,227.9352,1995.498739224138,0,1,1995.498739224138
11.35,1,0.043122189,197.9742,2316.181148108302,22,1,2298.995255579399
10.5,1,0.02624324,143.8128,3694.0385576470585,24,1,3694.0385576470585
7.785,0,0.089069748,62.751,1995.498739224138,0,1,1995.498739224138
12.5,1,0.073721115,85.6198,2316.181148108302,5,1,2438.841866021505
15.5,1,0.026409147,102.1332,1995.498739224138,0,1,1995.498739224138
16.5,0,0.073977473,206.8638,2316.181148108302,7,1,2192.384797631862
10.85,0,0.162903525,104.9622,1995.498739224138,0,1,1995.498739224138
11.15,1,0.105220024,102.7648,2316.181148108302,22,1,2298.995255579399
17.6,1,0.041373331,38.119,2316.181148108302,5,1,2438.841866021505
7.035,0,0.021849398,263.291,339.8285004616805,11,1,339.351661981982
13.35,0,0.031139933,74.8012,339.8285004616805,24,0,340.3297227272727
8.895,0,0.072545601,178.437,2316.181148108302,12,1,2277.8442668817206
11.8,0,0.098312421,81.4618,339.8285004616805,11,2,339.351661981982
11.15,0,0.032321608,165.6526,2316.181148108302,7,2,2192.384797631862
12.15,0,0.144338493,224.4404,3694.0385576470585,24,2,3694.0385576470585
15.1,1,0.160852421,131.3942,339.8285004616805,11,1,339.351661981982
6.385,0,0.084179812,109.0596,1995.498739224138,0,0,1995.498739224138
9.5,0,0.074345268,251.9724,2316.181148108302,12,1,2277.8442668817206
6.905,1,0.063850971,97.2726,339.8285004616805,11,1,339.351661981982
9.105,0,0.064410783,33.39,339.8285004616805,11,2,339.351661981982
15.7,0,0.122742389,134.2942,2316.181148108302,7,1,2192.384797631862
10.5,0,0.011351778,236.5248,2316.181148108302,2,2,2340.67526349892
5.32,0,0.093071679,103.8674,2316.181148108302,7,2,2192.384797631862
15.2,0,0.050168354,95.3752,2316.181148108302,5,0,2438.841866021505
19.85,0,0.054015429,196.3768,2316.181148108302,5,1,2438.841866021505
15.35,0,0.014007727,38.319,2316.181148108302,22,1,2298.995255579399
10.695,1,0.011472001,75.2038,1995.498739224138,0,1,1995.498739224138
16.7,1,0.038685176,146.6102,1995.498739224138,0,1,1995.498739224138
15.7,1,0.114565093,112.0202,2316.181148108302,12,1,2277.8442668817206
4.615,1,0.101747034,231.33,2316.181148108302,22,1,2298.995255579399
19.1,0,0.045308131,42.5138,2316.181148108302,12,0,2277.8442668817206
7.06,1,0.073480266,58.8904,339.8285004616805,11,1,339.351661981982
19.1,0,0.09147267,184.6608,3694.0385576470585,24,2,3694.0385576470585
16.7,0,0.022047313,110.2886,2316.181148108302,22,1,2298.995255579399
15.0,0,0.071371458,125.2362,2316.181148108302,12,2,2277.8442668817206
9.395,0,0.040187877,85.6908,2316.181148108302,2,2,2340.67526349892
19.2,0,0.099991245,112.7886,2316.181148108302,22,1,2298.995255579399
18.6,0,0.152918384,99.8358,2316.181148108302,2,1,2340.67526349892
19.25,1,0.03467086,141.8496,2316.181148108302,22,1,2298.995255579399
16.6,0,0.016197216,108.8596,2316.181148108302,22,2,2298.995255579399
17.6,0,0.05629192,42.5454,2316.181148108302,12,1,2277.8442668817206
14.65,0,0.145951533,160.9552,339.8285004616805,24,2,340.3297227272727
12.15,1,0.102295904,162.3552,339.8285004616805,24,1,340.3297227272727
7.285,0,0.050065211,157.4288,2316.181148108302,7,1,2192.384797631862
9.5,1,0.104421237,80.196,2316.181148108302,22,1,2298.995255579399
16.6,0,0.121635591,175.4738,3694.0385576470585,24,1,3694.0385576470585
13.35,0,0.139426044,148.3392,2316.181148108302,5,1,2438.841866021505
16.35,0,0.158562708,194.711,339.8285004616805,24,2,340.3297227272727
8.85,1,0.113123893,122.5388,1995.498739224138,0,0,1995.498739224138
17.1,0,0.067154053,114.386,2316.181148108302,12,2,2277.8442668817206
7.42,1,0.021569566,184.8582,2316.181148108302,5,1,2438.841866021505
12.1,0,0.011557563,165.3526,2316.181148108302,10,0,2348.3546346236562
15.7,0,0.037383778,179.7634,1995.498739224138,0,0,1995.498739224138
20.85,1,0.056465714,103.6648,2316.181148108302,12,1,2277.8442668817206
8.395,0,0.039484739,97.9042,2316.181148108302,5,1,2438.841866021505
7.275,0,0.027812304,147.476,3694.0385576470585,24,1,3694.0385576470585
17.6,0,0.049067877,115.6176,2316.181148108302,12,1,2277.8442668817206
11.8,0,0.058725131,82.3618,2316.181148108302,5,2,2438.841866021505
17.6,0,0.097198194,89.1856,3694.0385576470585,24,0,3694.0385576470585
10.195,1,0.044974051,115.5808,2316.181148108302,5,1,2438.841866021505
8.51,0,0.05190268,142.247,2316.181148108302,22,2,2298.995255579399
7.93,0,0.009714595,120.0414,339.8285004616805,24,1,340.3297227272727
13.35,1,0.149598628,179.466,2316.181148108302,10,1,2348.3546346236562
7.285,0,0.049954435,156.5288,2316.181148108302,5,1,2438.841866021505
18.5,0,0.045105407,89.4172,339.8285004616805,24,1,340.3297227272727
11.6,0,0.037574137,100.0042,2316.181148108302,5,2,2438.841866021505
7.565,0,0.054751689,54.793,2316.181148108302,7,2,2192.384797631862
8.63,0,0.031095246,185.7582,2316.181148108302,12,1,2277.8442668817206
11.3,0,0.007279889,199.3426,2316.181148108302,12,1,2277.8442668817206
17.6,1,0.076431919,113.2202,1995.498739224138,0,1,1995.498739224138
19.25,1,0.027058066,194.811,2316.181148108302,22,1,2298.995255579399
5.985,0,0.095892464,125.2678,2316.181148108302,5,1,2438.841866021505
11.35,1,0.023322478,182.5608,2316.181148108302,12,1,2277.8442668817206
10.0,0,0.021512619,247.775,1995.498739224138,0,2,1995.498739224138
8.85,1,0.113302223,125.1388,2316.181148108302,2,0,2340.67526349892
15.7,0,0.03722507,182.4634,2316.181148108302,5,0,2438.841866021505
9.8,1,0.127599399,118.9098,339.8285004616805,24,1,340.3297227272727
17.1,0,0.128937661,112.3886,1995.498739224138,0,1,1995.498739224138
16.75,0,0.12888573,87.6856,2316.181148108302,12,1,2277.8442668817206
15.6,0,0.1977458405,76.867,339.8285004616805,24,1,340.3297227272727
11.65,0,0.019372253,40.6164,2316.181148108302,12,0,2277.8442668817206
16.2,0,0.063072377,100.57,2316.181148108302,22,1,2298.995255579399
12.3,0,0.111274591,35.0874,2316.181148108302,12,1,2277.8442668817206
8.935,0,0.040346436,53.7298,1995.498739224138,0,1,1995.498739224138
15.35,0,0.095931002,198.5768,3694.0385576470585,24,0,3694.0385576470585
7.285,0,0.031145743,173.6054,2316.181148108302,5,2,2438.841866021505
12.6,0,0.096132367,208.9612,2316.181148108302,22,1,2298.995255579399
7.895,1,0.061424738,57.7588,1995.498739224138,0,1,1995.498739224138
11.8,0,0.058827557,80.8618,2316.181148108302,10,2,2348.3546346236562
11.395,0,0.009898492,48.8034,2316.181148108302,7,2,2192.384797631862
5.175,1,0.029662795,105.2622,2316.181148108302,2,1,2340.67526349892
5.94,0,0.034880143,177.9344,2316.181148108302,5,1,2438.841866021505
5.98,0,0.043809261,146.8418,2316.181148108302,2,1,2340.67526349892
7.035,0,0.021938404,264.691,1995.498739224138,0,1,1995.498739224138
8.185,0,0.046673494,48.4692,1995.498739224138,0,1,1995.498739224138
10.85,0,0.048004263,117.5808,339.8285004616805,11,2,339.351661981982
20.7,0,0.027052013,73.9354,2316.181148108302,2,2,2340.67526349892
10.895,0,0.020934413,256.5672,2316.181148108302,22,2,2298.995255579399
11.8,1,0.170141787,116.7834,2316.181148108302,22,1,2298.995255579399
20.35,0,0.039282392,125.1678,2316.181148108302,2,2,2340.67526349892
19.2,0,0.041291929,130.131,2316.181148108302,10,2,2348.3546346236562
8.26,0,0.034457776,113.3834,2316.181148108302,10,0,2348.3546346236562
13.65,0,0.01583438,228.5668,3694.0385576470585,24,1,3694.0385576470585
7.76,0,0.059352241,101.87,2316.181148108302,12,1,2277.8442668817206
15.6,0,0.044767801,241.8854,3694.0385576470585,24,1,3694.0385576470585
5.765,0,0.072284689,119.9098,2316.181148108302,5,1,2438.841866021505
13.3,0,0.021306635,119.8124,2316.181148108302,10,1,2348.3546346236562
13.5,1,0.029893094,81.096,339.8285004616805,11,1,339.351661981982
13.15,0,0.043831721,184.195,2316.181148108302,10,1,2348.3546346236562
10.0,1,0.03773288,128.2994,2316.181148108302,22,1,2298.995255579399
9.195,0,0.180588082,182.2634,339.8285004616805,11,1,339.351661981982
12.5,0,0.051970788,103.699,339.8285004616805,11,1,339.351661981982
6.85,0,0.022864238,260.0594,2316.181148108302,22,1,2298.995255579399
11.8,1,0.01401884,178.1344,3694.0385576470585,24,1,3694.0385576470585
12.8,1,0.190569038,138.7838,339.8285004616805,11,1,339.351661981982
9.6,0,0.161182103,165.3158,339.8285004616805,11,0,339.351661981982
