Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Type,Outlet_Age,Item_Category,Outlet_Identifier_Encoded
7.51,0,0.103726639,110.6544,2316.181148108302,22,1,2298.995255579399
15.7,0,0.160529322,59.2562,2316.181148108302,22,2,2298.995255579399
9.3,0,0.042530668,125.5388,2316.181148108302,2,0,2340.67526349892
10.195,0,0.051871718,35.3558,1995.498739224138,0,1,1995.498739224138
20.7,0,0.170072462,183.8266,2316.181148108302,10,1,2348.354634623656
13.5,1,0.125170423,261.491,2316.181148108302,22,1,2298.995255579399
15.5,1,0.100922503,199.0768,2316.181148108302,10,1,2348.354634623656
15.85,0,0.11566015,218.3166,339.8285004616805,11,1,339.351661981982
20.2,1,0.096433359,178.5028,2316.181148108302,22,1,2298.995255579399
7.51,0,0.10423592,111.7544,1995.498739224138,0,1,1995.498739224138
9.0,0,0.079506434,78.3644,2316.181148108302,7,1,2192.384797631862
13.0,0,0.099729888,46.306,1995.498739224138,0,2,1995.498739224138
15.85,0,0.020487625,44.0112,2316.181148108302,12,2,2277.8442668817206
8.27,1,0.127308434,186.6924,3694.0385576470585,24,0,3694.0385576470585
13.1,1,0.044192372,180.3318,2316.181148108302,12,1,2277.8442668817206
19.2,0,0.12475207,90.9488,2316.181148108302,2,1,2340.67526349892
18.25,0,0.075908374,213.4218,2316.181148108302,22,1,2298.995255579399
15.3,0,0.02286663,102.8332,3694.0385576470585,24,2,3694.0385576470585
5.785,1,0.040325274,180.466,2316.181148108302,22,1,2298.995255579399
21.1,0,0.029173031,145.7786,2316.181148108302,2,2,2340.67526349892
14.15,0,0.035769657,40.9138,3694.0385576470585,24,0,3694.0385576470585
15.5,1,0.025513973,83.7934,2316.181148108302,2,1,2340.67526349892
11.8,1,0.057538034,149.8366,2316.181148108302,7,1,2192.384797631862
19.35,1,0.021353642,122.1098,3694.0385576470585,24,1,3694.0385576470585
16.35,0,0.017062427,98.141,1995.498739224138,0,2,1995.498739224138
17.75,1,0.067777778,186.924,1995.498739224138,0,1,1995.498739224138
14.35,0,0.016956266,109.3228,3694.0385576470585,24,2,3694.0385576470585
6.095,0,0.0816559,143.3154,2316.181148108302,2,2,2340.67526349892
8.975,1,0.05277013,84.9224,1995.498739224138,0,1,1995.498739224138
20.0,1,0.028282832,46.2744,2316.181148108302,2,1,2340.67526349892
16.0,1,0.172615327,154.5972,2316.181148108302,22,1,2298.995255579399
10.5,0,0.027271252,171.6106,2316.181148108302,5,2,2438.841866021505
19.1,0,0.067400032,41.9796,2316.181148108302,10,2,2348.354634623656
12.15,0,0.021719387,163.1184,2316.181148108302,5,1,2438.841866021505
14.5,1,0.170186628,159.0262,339.8285004616805,24,1,340.3297227272727
8.895,0,0.026451028,210.3954,1995.498739224138,0,1,1995.498739224138
13.65,0,0.065313024,47.1402,3694.0385576470585,24,1,3694.0385576470585
16.6,0,0.027579198,178.7344,2316.181148108302,12,2,2277.8442668817206
15.85,1,0.061190964,47.1744,2316.181148108302,10,1,2348.354634623656
17.85,1,0.046382793,122.8388,3694.0385576470585,24,1,3694.0385576470585
7.405,0,0.02556185,89.7146,339.8285004616805,11,1,339.351661981982
9.0,0,0.143591586,213.5534,339.8285004616805,24,1,340.3297227272727
9.195,0,0.108059141,181.7634,2316.181148108302,10,1,2348.354634623656
6.71,0,0.03558013,217.5166,2316.181148108302,5,1,2438.841866021505
9.0,0,0.069938838,264.8884,2316.181148108302,2,2,2340.67526349892
19.7,0,0.041730507,109.2912,2316.181148108302,5,1,2438.841866021505
13.65,1,0.025920816,81.2302,2316.181148108302,12,1,2277.8442668817206
10.3,1,0.024875871,173.0422,2316.181148108302,22,1,2298.995255579399
13.5,1,0.159968994,147.6102,2316.181148108302,10,1,2348.354634623656
14.3,1,0.049634817,212.5586,2316.181148108302,22,1,2298.995255579399
6.575,1,0.07566089,145.4444,2316.181148108302,7,1,2192.384797631862
12.5,1,0.073735058,87.1198,2316.181148108302,12,1,2277.8442668817206
21.0,0,0.049295686,194.4478,2316.181148108302,5,1,2438.841866021505
8.895,0,0.075084457,233.9616,3694.0385576470585,24,0,3694.0385576470585
16.85,1,0.026561057,93.712,2316.181148108302,10,1,2348.354634623656
4.61,0,0.122843005,172.4396,2316.181148108302,10,0,2348.354634623656
18.5,1,0.076097035,145.8102,339.8285004616805,11,1,339.351661981982
13.5,1,0.129016487,98.4068,2316.181148108302,10,1,2348.354634623656
12.65,1,0.15528831,241.7538,3694.0385576470585,24,1,3694.0385576470585
15.2,0,0.092282353,227.2352,2316.181148108302,2,1,2340.67526349892
6.195,0,0.071636937,121.7098,3694.0385576470585,24,1,3694.0385576470585
15.0,0,0.04499948,140.4838,2316.181148108302,7,2,2192.384797631862
19.6,0,0.039738393,163.7526,1995.498739224138,0,1,1995.498739224138
6.935,1,0.041247932,101.8332,2316.181148108302,22,1,2298.995255579399
21.25,0,0.156012631,177.337,1995.498739224138,0,1,1995.498739224138
15.85,1,0.06121988,45.6744,2316.181148108302,7,1,2192.384797631862
8.895,1,0.039120291,206.8296,2316.181148108302,7,1,2192.384797631862
18.85,0,0.16758389,194.6136,2316.181148108302,12,2,2277.8442668817206
13.6,1,0.043743689,157.7946,2316.181148108302,7,1,2192.384797631862
10.0,0,0.089656812,144.0102,2316.181148108302,2,2,2340.67526349892
8.84,1,0.076873991,109.9228,1995.498739224138,0,1,1995.498739224138
9.0,0,0.019412192,166.5474,3694.0385576470585,24,2,3694.0385576470585
13.15,0,0.024701262,176.8686,2316.181148108302,7,2,2192.384797631862
12.85,0,0.030789914,254.904,2316.181148108302,2,1,2340.67526349892
17.1,0,0.128614205,111.6886,2316.181148108302,10,1,2348.354634623656
9.3,0,0.174703862,104.0964,2316.181148108302,7,1,2192.384797631862
19.6,0,0.094545236,254.7698,1995.498739224138,0,2,1995.498739224138
7.36,0,0.052607932,56.3588,2316.181148108302,2,1,2340.67526349892
19.35,1,0.021439694,119.7098,2316.181148108302,22,1,2298.995255579399
18.75,0,0.034278798,214.1218,2316.181148108302,22,2,2298.995255579399
16.2,0,0.019374768,155.8972,2316.181148108302,5,0,2438.841866021505
6.935,1,0.041346469,103.1332,2316.181148108302,10,1,2348.354634623656
20.85,1,0.056695731,104.0648,1995.498739224138,0,1,1995.498739224138
15.35,0,0.013812772,64.7168,2316.181148108302,12,1,2277.8442668817206
11.395,0,0.009934335,47.2034,2316.181148108302,2,2,2340.67526349892
11.5,0,0.1977458405,130.6652,339.8285004616805,11,1,339.351661981982
19.6,0,0.03387323,56.1614,2316.181148108302,22,0,2298.995255579399
18.25,0,0.076089711,212.9218,2316.181148108302,10,1,2348.354634623656
9.27,0,0.103419257,148.105,339.8285004616805,11,1,339.351661981982
18.6,0,0.039517121,243.6802,2316.181148108302,2,1,2340.67526349892
15.25,0,0.089742065,213.7192,2316.181148108302,22,1,2298.995255579399
12.3,0,0.076866235,247.146,1995.498739224138,0,2,1995.498739224138
16.85,1,0.026627857,93.712,1995.498739224138,0,1,1995.498739224138
19.35,1,0.049916364,80.2644,2316.181148108302,2,1,2340.67526349892
7.93,0,0.070791391,46.4086,3694.0385576470585,24,2,3694.0385576470585
12.5,0,0.054363971,105.099,339.8285004616805,24,1,340.3297227272727
6.135,0,0.115265695,160.5236,2316.181148108302,7,0,2192.384797631862
12.3,0,0.052608525,191.253,2316.181148108302,7,2,2192.384797631862
7.575,0,0.055476238,196.8768,2316.181148108302,10,1,2348.354634623656
14.75,0,0.032731074,235.6906,3694.0385576470585,24,2,3694.0385576470585
15.75,0,0.13504726,98.57,2316.181148108302,5,2,2438.841866021505
16.6,0,0.027556247,176.6344,2316.181148108302,22,2,2298.995255579399
7.785,0,0.088691614,61.851,2316.181148108302,5,1,2438.841866021505
15.2,0,0.012141036,48.7034,2316.181148108302,7,2,2192.384797631862
7.575,0,0.092711708,197.7768,339.8285004616805,11,1,339.351661981982
16.7,0,0.101561568,181.9292,3694.0385576470585,24,1,3694.0385576470585
12.85,0,0.033230816,172.3422,2316.181148108302,10,1,2348.354634623656
16.75,1,0.024832806,38.7822,2316.181148108302,22,0,2298.995255579399
20.25,1,0.076314907,196.7794,2316.181148108302,7,1,2192.384797631862
18.25,0,0.077348214,259.7962,3694.0385576470585,24,1,3694.0385576470585
17.0,0,0.136286138,170.9106,1995.498739224138,0,1,1995.498739224138
16.75,0,0.032637373,191.6162,2316.181148108302,10,2,2348.354634623656
20.25,1,0.022940826,241.8538,2316.181148108302,12,1,2277.8442668817206
11.65,1,0.102830104,172.6422,339.8285004616805,24,1,340.3297227272727
13.1,0,0.020988798,117.7782,2316.181148108302,2,1,2340.67526349892
18.25,0,0.079247462,224.1062,1995.498739224138,0,1,1995.498739224138
9.3,0,0.042377219,123.7388,2316.181148108302,7,0,2192.384797631862
7.76,0,0.059472609,98.77,2316.181148108302,7,1,2192.384797631862
13.5,0,0.021617996,179.6976,2316.181148108302,2,1,2340.67526349892
6.235,0,0.020198354,257.9962,2316.181148108302,12,2,2277.8442668817206
12.6,0,0.048741487,60.4194,2316.181148108302,22,1,2298.995255579399
6.675,0,0.041913535,90.7462,2316.181148108302,5,1,2438.841866021505
5.305,1,0.08234117,185.7608,339.8285004616805,24,1,340.3297227272727
12.35,0,0.041802518,34.8216,2316.181148108302,10,2,2348.354634623656
7.51,0,0.103793399,110.1544,2316.181148108302,5,1,2438.841866021505
11.1,1,0.036020711,177.2712,2316.181148108302,5,1,2438.841866021505
11.3,1,0.066717378,260.8962,2316.181148108302,5,1,2438.841866021505
17.1,1,0.081955735,142.0838,339.8285004616805,24,1,340.3297227272727
16.5,1,0.094010215,95.2068,2316.181148108302,10,1,2348.354634623656
15.35,0,0.020409765,218.3508,1995.498739224138,0,0,1995.498739224138
14.0,1,0.04192285,54.764,2316.181148108302,22,1,2298.995255579399
10.3,0,0.078362484,177.937,3694.0385576470585,24,1,3694.0385576470585
15.0,0,0.153960209,105.9938,2316.181148108302,5,1,2438.841866021505
18.2,1,0.066297055,247.1092,2316.181148108302,12,1,2277.8442668817206
7.935,0,0.017182935,51.235,2316.181148108302,10,1,2348.354634623656
12.65,0,0.047008497,112.0202,3694.0385576470585,24,2,3694.0385576470585
7.475,0,0.075713578,156.4656,2316.181148108302,5,2,2438.841866021505
21.1,0,0.029008944,143.3786,2316.181148108302,12,2,2277.8442668817206
15.1,1,0.019917598,129.431,2316.181148108302,22,1,2298.995255579399
15.85,0,0.143199389,175.837,339.8285004616805,24,1,340.3297227272727
20.6,0,0.071136948,76.3696,2316.181148108302,7,2,2192.384797631862
18.25,0,0.075603699,215.1218,3694.0385576470585,24,1,3694.0385576470585
9.3,0,0.043033346,89.4172,2316.181148108302,10,1,2348.354634623656
8.905,0,0.142436015,62.3878,3694.0385576470585,24,1,3694.0385576470585
5.78,0,0.096386227,163.5552,2316.181148108302,12,1,2277.8442668817206
21.25,0,0.024756031,146.7102,1995.498739224138,0,2,1995.498739224138
19.85,0,0.05410964,195.0768,2316.181148108302,10,1,2348.354634623656
10.6,0,0.011134397,42.8454,1995.498739224138,0,1,1995.498739224138
10.195,0,0.126383094,112.1886,2316.181148108302,12,1,2277.8442668817206
8.895,0,0.072693696,175.937,1995.498739224138,0,1,1995.498739224138
13.85,0,0.031402114,40.248,2316.181148108302,7,2,2192.384797631862
14.0,0,0.041355366,182.0634,2316.181148108302,10,1,2348.354634623656
13.65,0,0.077234113,56.893,2316.181148108302,12,2,2277.8442668817206
15.0,0,0.064504433,47.306,2316.181148108302,2,0,2340.67526349892
8.71,1,0.0459107165,43.5744,2316.181148108302,2,1,2340.67526349892
5.175,0,0.037398953,84.2224,2316.181148108302,12,1,2277.8442668817206
19.25,1,0.034770109,141.9496,2316.181148108302,7,1,2192.384797631862
17.25,0,0.070703828,170.3764,339.8285004616805,11,0,339.351661981982
14.15,0,0.035240817,255.5014,2316.181148108302,22,1,2298.995255579399
20.25,1,0.102226474,91.312,3694.0385576470585,24,1,3694.0385576470585
8.195,0,0.031403441,93.8462,2316.181148108302,12,1,2277.8442668817206
11.8,1,0.025904648,102.4674,2316.181148108302,22,1,2298.995255579399
17.25,0,0.072986772,78.8986,2316.181148108302,7,1,2192.384797631862
19.35,1,0.037569401,120.7098,339.8285004616805,24,1,340.3297227272727
11.3,0,0.06705851,194.0478,2316.181148108302,2,2,2340.67526349892
13.3,0,0.080131363,234.03,1995.498739224138,0,1,1995.498739224138
19.6,0,0.094083303,252.2698,2316.181148108302,22,2,2298.995255579399
17.6,0,0.05661033,41.7454,2316.181148108302,2,1,2340.67526349892
11.8,1,0.170977155,117.0834,1995.498739224138,0,1,1995.498739224138
12.15,0,0.0067621845,123.773,2316.181148108302,12,2,2277.8442668817206
20.35,0,0.021369722,75.8328,2316.181148108302,7,2,2192.384797631862
19.6,0,0.047888606,42.877,2316.181148108302,10,2,2348.354634623656
6.135,0,0.115032406,161.0236,2316.181148108302,12,0,2277.8442668817206
17.6,1,0.039189221,97.341,2316.181148108302,22,1,2298.995255579399
9.3,1,0.033437991,153.2314,2316.181148108302,12,1,2277.8442668817206
14.15,0,0.034868095,243.7828,2316.181148108302,5,1,2438.841866021505
16.6,0,0.050369191,118.8124,2316.181148108302,12,1,2277.8442668817206
19.1,0,0.064547828,212.8586,339.8285004616805,11,1,339.351661981982
11.8,1,0.107057186,224.1772,2316.181148108302,12,1,2277.8442668817206
19.7,0,0.024756031,83.8592,1995.498739224138,0,0,1995.498739224138
9.6,0,0.029619203,43.6086,2316.181148108302,22,2,2298.995255579399
19.7,0,0.064909488,88.5198,2316.181148108302,5,1,2438.841866021505
7.785,1,0.0382490855,106.4964,2316.181148108302,22,1,2298.995255579399
9.895,0,0.060067115,230.6642,2316.181148108302,12,2,2277.8442668817206
9.3,1,0.033276066,153.8314,3694.0385576470585,24,1,3694.0385576470585
15.7,0,0.037289996,182.7634,2316.181148108302,10,0,2348.354634623656
5.19,1,0.044252621,102.599,2316.181148108302,12,1,2277.8442668817206
15.1,1,0.105646853,42.8796,2316.181148108302,5,1,2438.841866021505
20.2,1,0.060045008,128.3678,1995.498739224138,0,1,1995.498739224138
8.88,0,0.086957199,152.5682,2316.181148108302,7,0,2192.384797631862
15.0,1,0.02681843,219.7456,2316.181148108302,22,1,2298.995255579399
6.825,1,0.046729336,153.4998,2316.181148108302,7,1,2192.384797631862
14.15,0,0.036147029,39.3138,2316.181148108302,2,0,2340.67526349892
5.405,1,0.053839714,198.6742,1995.498739224138,0,1,1995.498739224138
13.6,1,0.119850541,234.53,2316.181148108302,2,1,2340.67526349892
8.235,0,0.082427854,149.3076,2316.181148108302,12,1,2277.8442668817206
12.3,0,0.036997104,115.9834,2316.181148108302,10,1,2348.354634623656
15.7,0,0.055979703,151.9024,2316.181148108302,5,2,2438.841866021505
16.85,0,0.036446751,90.3488,2316.181148108302,10,1,2348.354634623656
10.5,0,0.048213766,159.6946,1995.498739224138,0,0,1995.498739224138
17.35,1,0.027723342,89.6856,1995.498739224138,0,1,1995.498739224138
11.6,0,0.017659068,175.9686,3694.0385576470585,24,1,3694.0385576470585
19.7,0,0.07753654,180.866,3694.0385576470585,24,1,3694.0385576470585
12.15,1,0.058142797,162.1552,3694.0385576470585,24,1,3694.0385576470585
6.175,1,0.179077475,94.9752,2316.181148108302,7,1,2192.384797631862
9.695,1,0.047622786,246.2144,1995.498739224138,0,1,1995.498739224138
13.8,1,0.014720848,89.9172,2316.181148108302,22,1,2298.995255579399
13.5,0,0.054990009,35.2874,2316.181148108302,12,2,2277.8442668817206
16.75,0,0.032586709,191.9162,2316.181148108302,12,2,2277.8442668817206
15.5,0,0.053362086,41.377,2316.181148108302,2,0,2340.67526349892
19.1,0,0.177236497,172.3422,2316.181148108302,5,2,2438.841866021505
12.15,0,0.025842905,119.844,2316.181148108302,22,1,2298.995255579399
15.7,1,0.123159656,112.4544,2316.181148108302,22,1,2298.995255579399
12.85,0,0.099193899,38.1164,2316.181148108302,7,1,2192.384797631862
6.32,0,0.0127278325,40.2822,2316.181148108302,5,1,2438.841866021505
10.6,0,0.056795923,232.8642,2316.181148108302,12,0,2277.8442668817206
16.0,0,0.041028937,142.6496,2316.181148108302,7,1,2192.384797631862
13.3,0,0.009534758,62.151,339.8285004616805,11,1,339.351661981982
12.15,0,0.015523707,212.0928,1995.498739224138,0,1,1995.498739224138
11.1,0,0.11089655,191.5846,2316.181148108302,7,1,2192.384797631862
6.38,0,0.015149955,144.047,2316.181148108302,22,2,2298.995255579399
21.35,0,0.069102831,259.9278,1995.498739224138,0,1,1995.498739224138
6.28,0,0.027761289,85.8198,2316.181148108302,7,0,2192.384797631862
19.6,0,0.041374909,89.2514,2316.181148108302,7,2,2192.384797631862
13.3,0,0.009581155,64.951,2316.181148108302,12,1,2277.8442668817206
7.39,0,0.082170947,190.953,2316.181148108302,22,0,2298.995255579399
8.42,0,0.070712031,216.4192,2316.181148108302,7,2,2192.384797631862
8.975,1,0.053027398,86.0224,2316.181148108302,2,1,2340.67526349892
15.0,0,0.119461188,126.3362,339.8285004616805,11,2,339.351661981982
9.895,0,0.060055757,234.2642,2316.181148108302,5,2,2438.841866021505
20.7,1,0.114022125,92.9436,2316.181148108302,22,1,2298.995255579399
14.35,0,0.080594133,80.996,2316.181148108302,12,1,2277.8442668817206
9.21,0,0.008778413,122.4414,2316.181148108302,10,1,2348.354634623656
18.6,1,0.1977458405,48.8376,339.8285004616805,11,1,339.351661981982
6.36,0,0.005978595,163.6526,2316.181148108302,12,2,2277.8442668817206
20.35,0,0.083929569,182.4292,2316.181148108302,10,1,2348.354634623656
16.6,0,0.084176826,118.0124,339.8285004616805,11,1,339.351661981982
10.695,1,0.0870184345,156.1972,2316.181148108302,12,1,2277.8442668817206
8.6,1,0.054706408,128.931,1995.498739224138,0,1,1995.498739224138
8.18,0,0.013127548,142.0154,2316.181148108302,5,2,2438.841866021505
19.35,0,0.026181893,167.0474,2316.181148108302,12,1,2277.8442668817206
15.2,0,0.035497039,216.7824,339.8285004616805,11,1,339.351661981982
13.15,0,0.022831052,160.292,2316.181148108302,10,1,2348.354634623656
9.3,0,0.066887123,182.9292,2316.181148108302,2,1,2340.67526349892
9.395,0,0.099120588,107.228,2316.181148108302,12,1,2277.8442668817206
8.395,0,0.07226985,254.104,1995.498739224138,0,0,1995.498739224138
9.0,0,0.019546214,168.1474,2316.181148108302,7,2,2192.384797631862
12.65,0,0.063246037,159.2578,2316.181148108302,2,0,2340.67526349892
6.89,1,0.136428395,193.982,2316.181148108302,12,1,2277.8442668817206
11.6,0,0.038511676,57.7272,2316.181148108302,5,1,2438.841866021505
7.935,0,0.031730739,263.691,2316.181148108302,12,2,2277.8442668817206
12.5,1,0.109459733,84.1592,3694.0385576470585,24,1,3694.0385576470585
16.35,1,0.062665642,225.6062,1995.498739224138,0,1,1995.498739224138
17.75,0,0.1113881475,108.6912,1995.498739224138,0,2,1995.498739224138
14.0,0,0.029026218,131.331,2316.181148108302,2,2,2340.67526349892
11.5,0,0.046115083,120.2124,2316.181148108302,5,1,2438.841866021505
12.1,0,0.016745264,180.766,3694.0385576470585,24,0,3694.0385576470585
15.85,0,0.069491408,218.2166,2316.181148108302,2,1,2340.67526349892
8.6,1,0.040369315,189.753,1995.498739224138,0,1,1995.498739224138
16.5,0,0.028281197,90.2146,3694.0385576470585,24,1,3694.0385576470585
7.315,0,0.015313735,153.734,2316.181148108302,5,1,2438.841866021505
19.6,0,0.024226902,48.7718,2316.181148108302,12,0,2277.8442668817206
11.8,0,0.058855357,79.1618,2316.181148108302,7,2,2192.384797631862
11.1,0,0.176215665,158.8604,2316.181148108302,12,1,2277.8442668817206
18.6,0,0.117607719,55.2588,3694.0385576470585,24,2,3694.0385576470585
8.6,0,0.0902828864999999,115.2176,3694.0385576470585,24,2,3694.0385576470585
15.25,0,0.026480954,87.6198,3694.0385576470585,24,1,3694.0385576470585
7.235,0,0.0999209305,197.2452,2316.181148108302,5,1,2438.841866021505
21.1,1,0.020750867,128.7994,2316.181148108302,10,1,2348.354634623656
6.48,0,0.034091649,146.2076,2316.181148108302,2,1,2340.67526349892
16.85,1,0.023135131,44.8428,2316.181148108302,22,1,2298.995255579399
8.43,0,0.177971115,174.0422,2316.181148108302,10,2,2348.354634623656
20.5,0,0.143164371,34.919,2316.181148108302,22,2,2298.995255579399
8.31,1,0.116148596,176.0028,1995.498739224138,0,1,1995.498739224138
17.25,0,0.084676173,263.191,1995.498739224138,0,0,1995.498739224138
4.88,1,0.133700752,52.9298,2316.181148108302,10,1,2348.354634623656
14.3,0,0.122469209,121.973,2316.181148108302,22,1,2298.995255579399
15.6,0,0.111685868,184.7924,339.8285004616805,11,2,339.351661981982
20.5,0,0.032741422,40.4822,2316.181148108302,22,2,2298.995255579399
7.5,0,0.050829881,122.7072,2316.181148108302,10,1,2348.354634623656
9.895,1,0.048662357,261.7278,2316.181148108302,12,1,2277.8442668817206
6.615,1,0.09234651,251.8408,1995.498739224138,0,1,1995.498739224138
11.8,1,0.014087057,180.3344,2316.181148108302,12,1,2277.8442668817206
11.1,0,0.11084417,189.2846,2316.181148108302,10,1,2348.354634623656
5.32,0,0.093408695,101.2674,2316.181148108302,2,2,2340.67526349892
20.1,0,0.077079177,61.5536,3694.0385576470585,24,2,3694.0385576470585
17.6,1,0.041381156,35.019,2316.181148108302,12,1,2277.8442668817206
16.0,1,0.017536671,45.5718,2316.181148108302,22,1,2298.995255579399
6.55,0,0.024664556,103.3332,2316.181148108302,2,1,2340.67526349892
17.7,1,0.122565413,103.8674,2316.181148108302,2,1,2340.67526349892
12.0,0,0.182493512,258.8278,339.8285004616805,24,2,340.3297227272727
21.25,0,0.009996872,185.5608,2316.181148108302,5,1,2438.841866021505
13.0,0,0.153618566,79.6986,2316.181148108302,12,1,2277.8442668817206
15.6,0,0.195688803,77.367,339.8285004616805,11,1,339.351661981982
8.235,0,0.014541462,184.495,2316.181148108302,2,2,2340.67526349892
4.92,0,0.046142232,199.1084,1995.498739224138,0,1,1995.498739224138
11.85,0,0.132645493,96.9726,2316.181148108302,5,0,2438.841866021505
17.5,0,0.016802225,138.518,1995.498739224138,0,1,1995.498739224138
5.88,0,0.003589104,155.5998,2316.181148108302,22,0,2298.995255579399
7.68,0,0.070900282,192.6162,2316.181148108302,12,1,2277.8442668817206
16.75,0,0.060668416,172.4106,2316.181148108302,7,1,2192.384797631862
8.88,0,0.086916126,153.3682,2316.181148108302,10,0,2348.354634623656
16.75,0,0.08165147,258.3988,1995.498739224138,0,1,1995.498739224138
20.5,0,0.119339241,106.0596,2316.181148108302,5,1,2438.841866021505
14.0,1,0.105125569,143.2812,2316.181148108302,5,1,2438.841866021505
5.785,1,0.038976089,264.2252,2316.181148108302,2,1,2340.67526349892
8.895,0,0.044093978,208.3954,339.8285004616805,11,1,339.351661981982
16.0,1,0.193477995,55.9246,339.8285004616805,11,1,339.351661981982
15.1,1,0.096644015,131.9942,2316.181148108302,2,1,2340.67526349892
18.0,1,0.142978223,87.4514,2316.181148108302,7,1,2192.384797631862
5.365,1,0.141033536,173.6764,2316.181148108302,2,1,2340.67526349892
18.85,0,0.13747519,158.6578,2316.181148108302,7,0,2192.384797631862
6.78,1,0.140163038,94.212,2316.181148108302,12,1,2277.8442668817206
9.13,0,0.090778148,153.1024,339.8285004616805,24,2,340.3297227272727
15.85,1,0.007146415,41.048,2316.181148108302,12,1,2277.8442668817206
18.0,0,0.038822077,147.7418,3694.0385576470585,24,1,3694.0385576470585
19.1,0,0.177992139,173.1422,1995.498739224138,0,2,1995.498739224138
8.325,0,0.029779207,39.3138,2316.181148108302,5,1,2438.841866021505
15.5,0,0.103442268,144.847,2316.181148108302,12,1,2277.8442668817206
10.695,1,0.087272074,153.7972,2316.181148108302,2,1,2340.67526349892
18.35,0,0.041753387,188.1872,3694.0385576470585,24,0,3694.0385576470585
6.03,0,0.039751236,176.9028,339.8285004616805,24,0,340.3297227272727
5.94,1,0.029366813,187.7556,2316.181148108302,5,1,2438.841866021505
19.85,0,0.025842951,48.6376,3694.0385576470585,24,2,3694.0385576470585
5.035,1,0.139913045,227.9036,339.8285004616805,24,1,340.3297227272727
7.75,0,0.043029436,94.7436,3694.0385576470585,24,1,3694.0385576470585
5.21,0,0.011072173,257.8962,2316.181148108302,2,2,2340.67526349892
11.0,0,0.106051405,124.4046,2316.181148108302,7,1,2192.384797631862
13.15,0,0.03627089,85.9566,339.8285004616805,24,1,340.3297227272727
18.6,0,0.015766712,152.9366,2316.181148108302,5,1,2438.841866021505
14.7,0,0.02090277,144.5128,2316.181148108302,22,0,2298.995255579399
9.3,0,0.04774013,195.0136,339.8285004616805,11,1,339.351661981982
9.695,0,0.114170506,158.9604,2316.181148108302,7,2,2192.384797631862
18.35,1,0.094279004,86.3882,2316.181148108302,5,1,2438.841866021505
21.25,0,0.024693927,144.1102,2316.181148108302,10,2,2348.354634623656
18.25,0,0.054223942,142.0154,2316.181148108302,5,1,2438.841866021505
19.0,0,0.067722325,130.8626,1995.498739224138,0,1,1995.498739224138
19.6,0,0.039385518,164.8526,3694.0385576470585,24,1,3694.0385576470585
9.5,1,0.1977458405,229.4668,339.8285004616805,24,1,340.3297227272727
8.315,1,0.059540542,143.6444,339.8285004616805,11,1,339.351661981982
19.0,0,0.067447572,132.9626,2316.181148108302,12,1,2277.8442668817206
8.905,0,0.143351652,62.0878,2316.181148108302,10,1,2348.354634623656
17.6,0,0.104878967,164.8868,2316.181148108302,12,1,2277.8442668817206
19.0,1,0.104035148,227.772,2316.181148108302,2,1,2340.67526349892
12.15,0,0.06464846,253.404,2316.181148108302,5,2,2438.841866021505
15.6,0,0.171761077,115.7518,3694.0385576470585,24,1,3694.0385576470585
11.85,1,0.050186726,164.1526,2316.181148108302,7,1,2192.384797631862
18.85,0,0.091008572,129.6336,2316.181148108302,10,0,2348.354634623656
20.75,1,0.083736551,178.7318,2316.181148108302,10,1,2348.354634623656
11.65,0,0.034049703,112.286,2316.181148108302,2,1,2340.67526349892
8.42,0,0.112177581,65.9168,2316.181148108302,22,2,2298.995255579399
12.5,1,0.12341737,86.0198,339.8285004616805,11,1,339.351661981982
8.6,0,0.069403341,91.2146,2316.181148108302,5,2,2438.841866021505
9.395,0,0.159657596,224.972,2316.181148108302,7,0,2192.384797631862
8.88,0,0.086781204,152.2682,2316.181148108302,12,0,2277.8442668817206
6.965,0,0.028410335,159.6604,2316.181148108302,7,2,2192.384797631862
15.6,1,0.105296072,170.1764,2316.181148108302,12,1,2277.8442668817206
15.15,0,0.027774002,152.3708,2316.181148108302,5,1,2438.841866021505
17.25,0,0.107021498,40.8822,1995.498739224138,0,1,1995.498739224138
15.1,1,0.067212845,260.2304,2316.181148108302,7,1,2192.384797631862
7.5,0,0.036271661,175.4028,3694.0385576470585,24,2,3694.0385576470585
17.5,0,0.026865809,261.691,2316.181148108302,5,1,2438.841866021505
13.1,0,0.012123048,189.253,2316.181148108302,12,2,2277.8442668817206
15.85,0,0.136497913,96.3094,2316.181148108302,12,1,2277.8442668817206
9.3,0,0.016054884,250.2092,2316.181148108302,7,1,2192.384797631862
6.38,0,0.031743707,179.1344,3694.0385576470585,24,1,3694.0385576470585
17.6,0,0.097198194,89.8856,2316.181148108302,5,0,2438.841866021505
5.46,1,0.032242661,187.624,2316.181148108302,7,1,2192.384797631862
16.6,0,0.136286138,171.4422,1995.498739224138,0,0,1995.498739224138
7.05,0,0.084554569,109.8912,3694.0385576470585,24,1,3694.0385576470585
19.6,0,0.033970195,55.1614,2316.181148108302,7,0,2192.384797631862
20.6,0,0.118827682,75.0696,339.8285004616805,11,2,339.351661981982
15.35,0,0.072928316,94.412,3694.0385576470585,24,0,3694.0385576470585
15.35,0,0.073397129,91.912,2316.181148108302,10,0,2348.354634623656
20.85,0,0.021416681,104.6306,1995.498739224138,0,1,1995.498739224138
